1000145423,ie,0.21,0.21,0.21
1000145423,it,0.21,0.21,0.21
1000145423,nl,0.21,0.21,0.21
1000145423,no,0.21,0.21,0.21
1000145423,pl,0.21,0.21,0.21
1000145423,ro,0.21,0.21,0.21
1000145423,ru,0.21,0.21,0.21
1000145423,se,0.22,0.22,0.22
1000145423,ua,0.21,0.21,0.21
1000145423,us,0.3,0.30,0.30
1000145423,zz,0.14,0.14,0.14
1000147894,at,0.13,0.21,0.05
1000147894,au,0.11,0.21,0.01
1000147894,be,0.155,0.21,0.10
1000147894,br,0.01,0.01,0.01
1000147894,ca,0.21,0.21,0.21
1000147894,ch,0.44999999999999996,0.69,0.21
1000147894,de,0.11,0.21,0.01
1000147894,dk,0.21,0.21,0.21
1000147894,es,0.11333333333333333,0.21,0.01
1000147894,fi,0.11,0.21,0.01
1000147894,fr,0.12333333333333334,0.21,0.01
1000147894,gb,0.09333333333333334,0.21,0.01
1000147894,ie,0.10666666666666667,0.21,0.01
1000147894,it,0.08333333333333333,0.21,0.01
1000147894,mx,0.42,0.42,0.42
1000147894,nl,0.16,0.21,0.11
1000147894,no,0.11,0.21,0.01
1000147894,pl,0.125,0.21,0.04
1000147894,ro,0.21,0.21,0.21
1000147894,ru,0.19,0.21,0.17
1000147894,se,0.22999999999999998,0.24,0.22
1000147894,ua,0.155,0.21,0.10
1000147894,us,0.28500000000000003,0.30,0.27
1000147894,zz,0.22,0.22,0.22
1000164420,at,0.14,0.14,0.14
1000164420,au,0.21,0.21,0.21
1000164420,be,0.21,0.21,0.21
1000164420,ca,0.21,0.21,0.21
1000164420,ch,0.21,0.21,0.21
1000164420,de,0.21,0.21,0.21
1000164420,dk,0.21,0.21,0.21
1000164420,es,0.21,0.21,0.21
1000164420,fi,0.21,0.21,0.21
1000164420,fr,0.21,0.21,0.21
1000164420,gb,0.21,0.21,0.21
1000164420,ie,0.21,0.21,0.21
1000164420,it,0.21,0.21,0.21
1000164420,nl,0.21,0.21,0.21
1000164420,no,0.21,0.21,0.21
1000164420,pl,0.21,0.21,0.21
1000164420,ro,0.21,0.21,0.21
1000164420,ru,0.21,0.21,0.21
1000164420,se,0.22,0.22,0.22
1000164420,ua,0.21,0.21,0.21
1000164420,us,0.3,0.30,0.30
1000164420,zz,0.13,0.13,0.13
1000261735,at,0.24,0.27,0.21
1000261735,au,0.445,0.75,0.14
1000261735,be,0.23500000000000001,0.33,0.14
1000261735,br,0.02,0.02,0.02
1000261735,ca,0.195,0.25,0.14
1000261735,ch,0.845,1.55,0.14
1000261735,de,0.07333333333333335,0.14,0.01
1000261735,dk,0.265,0.39,0.14
1000261735,es,0.15666666666666668,0.32,0.01
1000261735,fi,0.34500000000000003,0.55,0.14
1000261735,fr,0.24,0.57,0.01
1000261735,gb,0.09333333333333334,0.14,0.01
1000261735,ie,0.11333333333333334,0.19,0.01
1000261735,it,0.08666666666666667,0.14,0.01
1000261735,mx,0.39,0.39,0.39
1000261735,nl,0.085,0.14,0.03
1000261735,no,0.29500000000000004,0.45,0.14
1000261735,pl,0.425,0.71,0.14
1000261735,ro,0.14,0.14,0.14
1000261735,ru,0.29000000000000004,0.44,0.14
1000261735,se,0.47,0.47,0.47
1000261735,ua,0.14,0.14,0.14
1000261735,us,0.42000000000000004,0.54,0.30
1000281047,at,0.21,0.21,0.21
1000281047,au,0.21,0.21,0.21
1000281047,be,0.21,0.21,0.21
1000281047,ca,0.21,0.21,0.21
1000281047,ch,0.21,0.21,0.21
1000281047,de,0.11,0.21,0.01
1000281047,dk,0.21,0.21,0.21
1000281047,es,0.11,0.21,0.01
1000281047,fi,0.21,0.21,0.21
1000281047,fr,0.11,0.21,0.01
1000281047,gb,0.11,0.21,0.01
1000281047,ie,0.11,0.21,0.01
1000281047,it,0.11,0.21,0.01
1000281047,nl,0.21,0.21,0.21
1000281047,no,0.21,0.21,0.21
1000281047,pl,0.21,0.21,0.21
1000281047,ro,0.21,0.21,0.21
1000281047,ru,0.21,0.21,0.21
1000281047,ua,0.21,0.21,0.21
1000281047,us,0.3,0.30,0.30
1000282241,at,0.21,0.21,0.21
1000282241,au,0.21,0.21,0.21
1000282241,be,0.21,0.21,0.21
1000282241,ca,0.21,0.21,0.21
1000282241,ch,0.21,0.21,0.21
1000282241,de,0.21,0.21,0.21
1000282241,dk,0.21,0.21,0.21
1000282241,es,0.21,0.21,0.21
1000282241,fi,0.21,0.21,0.21
1000282241,fr,0.21,0.21,0.21
1000282241,gb,0.21,0.21,0.21
1000282241,ie,0.21,0.21,0.21
1000282241,it,0.21,0.21,0.21
1000282241,nl,0.21,0.21,0.21
1000282241,no,0.21,0.21,0.21
1000282241,pl,0.21,0.21,0.21
1000282241,ro,0.21,0.21,0.21
1000282241,ru,0.21,0.21,0.21
1000282241,ua,0.21,0.21,0.21
1000282241,us,0.3,0.30,0.30
1000287059,at,0.12,0.21,0.03
1000287059,au,0.175,0.21,0.14
1000287059,be,0.21,0.21,0.21
1000287059,ca,0.255,0.30,0.21
1000287059,ch,0.2,0.21,0.19
1000287059,de,0.11,0.21,0.01
1000287059,dk,0.18,0.21,0.15
1000287059,es,0.11,0.21,0.01
1000287059,fi,0.18,0.21,0.15
1000287059,fr,0.08666666666666667,0.21,0.01
1000287059,gb,0.08666666666666667,0.21,0.01
1000287059,ie,0.12333333333333334,0.21,0.01
1000287059,it,0.07666666666666667,0.21,0.01
1000287059,mx,0.11,0.11,0.11
1000287059,nl,0.21,0.21,0.21
1000287059,no,0.22,0.23,0.21
1000287059,pl,0.16,0.21,0.11
1000287059,ro,0.21,0.21,0.21
1000287059,ru,0.21,0.21,0.21
1000287059,se,0.08,0.08,0.08
1000287059,ua,0.155,0.21,0.10
1000287059,us,0.22499999999999998,0.30,0.15
1000287329,at,0.21,0.21,0.21
1000287329,au,0.21,0.21,0.21
1000287329,be,0.21,0.21,0.21
1000287329,ca,0.21,0.21,0.21
1000287329,ch,0.21,0.21,0.21
1000287329,de,0.21,0.21,0.21
1000287329,dk,0.21,0.21,0.21
1000287329,es,0.21,0.21,0.21
1000287329,fi,0.21,0.21,0.21
1000287329,fr,0.21,0.21,0.21
1000287329,gb,0.21,0.21,0.21
1000287329,ie,0.21,0.21,0.21
1000287329,it,0.21,0.21,0.21
1000287329,nl,0.21,0.21,0.21
1000287329,no,0.21,0.21,0.21
1000287329,pl,0.21,0.21,0.21
1000287329,ro,0.21,0.21,0.21
1000287329,ru,0.21,0.21,0.21
1000287329,ua,0.21,0.21,0.21
1000287329,us,0.3,0.30,0.30
1000288753,at,0.11,0.21,0.01
1000288753,au,0.7749999999999999,1.41,0.14
1000288753,be,0.24000000000000002,0.34,0.14
1000288753,br,0.07,0.07,0.07
1000288753,ca,0.425,0.71,0.14
1000288753,ch,0.73,1.32,0.14
1000288753,de,0.07,0.14,0.01
1000288753,dk,0.27,0.40,0.14
1000288753,es,0.12666666666666668,0.23,0.01
1000288753,fi,0.275,0.41,0.14
1000288753,fr,0.14333333333333334,0.28,0.01
1000288753,gb,0.10333333333333335,0.16,0.01
1000288753,ie,0.14666666666666667,0.29,0.01
1000288753,it,0.12,0.21,0.01
1000288753,mx,0.06,0.06,0.06
1000288753,nl,0.20500000000000002,0.27,0.14
1000288753,no,0.315,0.49,0.14
1000288753,pl,0.23500000000000001,0.33,0.14
1000288753,ro,0.14,0.14,0.14
1000288753,ru,0.6000000000000001,1.06,0.14
1000288753,se,0.36,0.36,0.36
1000288753,ua,0.39,0.64,0.14
1000288753,us,0.68,1.06,0.30
1000290287,at,0.12,0.21,0.03
1000290287,au,0.27999999999999997,0.35,0.21
1000290287,be,0.135,0.21,0.06
1000290287,br,0.03,0.03,0.03
1000290287,ca,0.195,0.21,0.18
1000290287,ch,0.11,0.21,0.01
1000290287,de,0.11,0.21,0.01
1000290287,dk,0.11,0.21,0.01
1000290287,es,0.11333333333333333,0.21,0.01
1000290287,fi,0.175,0.21,0.14
1000290287,fr,0.07666666666666667,0.21,0.01
1000290287,gb,0.09000000000000001,0.21,0.01
1000290287,ie,0.08333333333333333,0.21,0.01
1000290287,it,0.07666666666666667,0.21,0.01
1000290287,mx,0.21,0.21,0.21
1000290287,nl,0.13,0.21,0.05
1000290287,no,0.18,0.21,0.15
1000290287,pl,0.13,0.21,0.05
1000290287,ro,0.21,0.21,0.21
1000290287,ru,0.11,0.21,0.01
1000290287,se,0.01,0.01,0.01
1000290287,ua,0.11499999999999999,0.21,0.02
1000290287,us,0.36,0.42,0.30
1000290889,at,0.13,0.21,0.05
1000290889,au,0.215,0.22,0.21
1000290889,be,0.15,0.21,0.09
1000290889,br,0.01,0.01,0.01
1000290889,ca,0.16,0.21,0.11
1000290889,ch,0.255,0.30,0.21
1000290889,de,0.08,0.21,0.01
1000290889,dk,0.18,0.21,0.15
1000290889,es,0.10666666666666667,0.21,0.01
1000290889,fi,0.22499999999999998,0.24,0.21
1000290889,fr,0.09999999999999999,0.21,0.01
1000290889,gb,0.08666666666666667,0.21,0.01
1000290889,ie,0.12333333333333334,0.21,0.01
1000290889,it,0.07666666666666667,0.21,0.01
1000290889,mx,0.18,0.18,0.18
1000290889,nl,0.16499999999999998,0.21,0.12
1000290889,no,0.20500000000000002,0.21,0.20
1000290889,pl,0.13,0.21,0.05
1000290889,ro,0.21,0.21,0.21
1000290889,ru,0.16499999999999998,0.21,0.12
1000290889,se,0.14,0.14,0.14
1000290889,ua,0.195,0.21,0.18
1000290889,us,0.265,0.30,0.23
1000291237,at,0.13,0.21,0.05
1000291237,au,0.39499999999999996,0.58,0.21
1000291237,be,0.185,0.21,0.16
1000291237,br,0.03,0.03,0.03
1000291237,ca,0.305,0.40,0.21
1000291237,ch,0.385,0.56,0.21
1000291237,de,0.08999999999999998,0.21,0.02
1000291237,dk,0.2,0.21,0.19
1000291237,es,0.11333333333333333,0.21,0.02
1000291237,fi,0.19,0.21,0.17
1000291237,fr,0.18666666666666668,0.33,0.02
1000291237,gb,0.09333333333333332,0.21,0.02
1000291237,ie,0.14666666666666664,0.21,0.02
1000291237,it,0.09333333333333332,0.21,0.02
1000291237,mx,0.55,0.55,0.55
1000291237,nl,0.245,0.28,0.21
1000291237,no,0.24,0.27,0.21
1000291237,pl,0.24,0.27,0.21
1000291237,ro,0.21,0.21,0.21
1000291237,ru,0.13,0.21,0.05
1000291237,se,0.27,0.27,0.27
1000291237,ua,0.195,0.21,0.18
1000291237,us,0.49,0.68,0.30
1000293527,at,0.13,0.21,0.05
1000293527,au,0.705,1.20,0.21
1000293527,be,0.22499999999999998,0.24,0.21
1000293527,br,0.02,0.02,0.02
1000293527,ca,0.215,0.22,0.21
1000293527,ch,0.22499999999999998,0.24,0.21
1000293527,de,0.08666666666666667,0.21,0.01
1000293527,dk,0.155,0.21,0.10
1000293527,es,0.09666666666666668,0.21,0.01
1000293527,fi,0.21,0.21,0.21
1000293527,fr,0.14,0.21,0.01
1000293527,gb,0.09333333333333334,0.21,0.01
1000293527,ie,0.12,0.21,0.01
1000293527,it,0.08333333333333333,0.21,0.01
1000293527,nl,0.16499999999999998,0.21,0.12
1000293527,no,0.2,0.21,0.19
1000293527,pl,0.125,0.21,0.04
1000293527,ro,0.21,0.21,0.21
1000293527,ru,0.32,0.43,0.21
1000293527,se,0.12,0.12,0.12
1000293527,ua,0.16499999999999998,0.21,0.12
1000293527,us,0.45999999999999996,0.62,0.30
1000293954,at,0.135,0.21,0.06
1000293954,au,0.525,0.84,0.21
1000293954,be,0.16,0.21,0.11
1000293954,br,0.02,0.02,0.02
1000293954,ca,0.27999999999999997,0.35,0.21
1000293954,ch,0.175,0.21,0.14
1000293954,de,0.12,0.21,0.03
1000293954,dk,0.22999999999999998,0.25,0.21
1000293954,es,0.145,0.21,0.08
1000293954,fi,0.235,0.26,0.21
1000293954,fr,0.2,0.21,0.19
1000293954,gb,0.13,0.21,0.05
1000293954,ie,0.20500000000000002,0.21,0.20
1000293954,it,0.11,0.21,0.01
1000293954,mx,0.24,0.24,0.24
1000293954,nl,0.19,0.21,0.17
1000293954,no,0.235,0.26,0.21
1000293954,pl,0.145,0.21,0.08
1000293954,ro,0.21,0.21,0.21
1000293954,ru,0.145,0.21,0.08
1000293954,se,0.4,0.40,0.40
1000293954,ua,0.185,0.21,0.16
1000293954,us,0.27,0.30,0.24
1000316926,at,0.16499999999999998,0.21,0.12
1000316926,au,0.51,0.81,0.21
1000316926,be,0.265,0.32,0.21
1000316926,br,0.04,0.04,0.04
1000316926,ca,0.275,0.34,0.21
1000316926,ch,0.6749999999999999,1.14,0.21
1000316926,de,0.11333333333333333,0.21,0.01
1000316926,dk,0.45999999999999996,0.71,0.21
1000316926,es,0.12,0.21,0.01
1000316926,fi,0.51,0.81,0.21
1000316926,fr,0.18999999999999997,0.35,0.01
1000316926,gb,0.14333333333333334,0.21,0.01
1000316926,ie,0.26,0.56,0.01
1000316926,it,0.12,0.21,0.01
1000316926,mx,1.06,1.06,1.06
1000316926,nl,0.635,1.06,0.21
1000316926,no,0.435,0.66,0.21
1000316926,pl,0.135,0.21,0.06
1000316926,ro,0.21,0.21,0.21
1000316926,ru,0.425,0.64,0.21
1000316926,se,0.85,0.85,0.85
1000316926,ua,0.37,0.53,0.21
1000316926,us,0.68,1.06,0.30
1000319512,at,0.09999999999999999,0.21,0.04
1000319512,au,0.30333333333333334,0.73,0.04
1000319512,be,0.22,0.48,0.04
1000319512,br,0.07,0.07,0.07
1000319512,ca,0.30000000000000004,0.46,0.14
1000319512,ch,0.23333333333333336,0.52,0.04
1000319512,de,0.06000000000000001,0.14,0.01
1000319512,dk,0.325,0.51,0.14
1000319512,es,0.07250000000000001,0.14,0.01
1000319512,fi,0.165,0.19,0.14
1000319512,fr,0.26,0.85,0.01
1000319512,gb,0.1,0.21,0.01
1000319512,ie,0.15,0.41,0.01
1000319512,it,0.06000000000000001,0.14,0.01
1000319512,mx,0.98,0.98,0.98
1000319512,nl,0.11,0.15,0.04
1000319512,no,0.335,0.53,0.14
1000319512,pl,0.11000000000000001,0.14,0.08
1000319512,ro,0.14,0.14,0.14
1000319512,ru,0.405,0.67,0.14
1000319512,se,0.46,0.46,0.46
1000319512,ua,0.35000000000000003,0.56,0.14
1000319512,us,0.68,1.06,0.30
1000326668,at,0.11,0.21,0.01
1000326668,au,0.8099999999999999,1.41,0.21
1000326668,be,0.29,0.37,0.21
1000326668,br,0.02,0.02,0.02
1000326668,ca,0.20500000000000002,0.21,0.20
1000326668,ch,0.835,1.46,0.21
1000326668,de,0.11333333333333333,0.21,0.01
1000326668,dk,0.35,0.49,0.21
1000326668,es,0.11666666666666665,0.21,0.01
1000326668,fi,0.235,0.26,0.21
1000326668,fr,0.19666666666666666,0.37,0.01
1000326668,gb,0.09999999999999999,0.21,0.01
1000326668,ie,0.09999999999999999,0.21,0.01
1000326668,it,0.11666666666666665,0.21,0.01
1000326668,mx,0.56,0.56,0.56
1000326668,nl,0.31,0.41,0.21
1000326668,no,0.275,0.34,0.21
1000326668,pl,0.145,0.21,0.08
1000326668,ro,0.21,0.21,0.21
1000326668,ru,0.46499999999999997,0.72,0.21
1000326668,se,0.33,0.33,0.33
1000326668,ua,0.245,0.28,0.21
1000326668,us,0.375,0.45,0.30
1000327439,at,0.265,0.32,0.21
1000327439,au,0.575,0.94,0.21
1000327439,be,0.18,0.21,0.15
1000327439,br,0.05,0.05,0.05
1000327439,ca,0.45999999999999996,0.71,0.21
1000327439,ch,0.31,0.41,0.21
1000327439,de,0.08,0.21,0.01
1000327439,dk,0.27,0.33,0.21
1000327439,es,0.2333333333333333,0.48,0.01
1000327439,fi,0.365,0.52,0.21
1000327439,fr,0.22666666666666668,0.46,0.01
1000327439,gb,0.11333333333333333,0.21,0.01
1000327439,ie,0.21333333333333335,0.42,0.01
1000327439,it,0.09333333333333334,0.21,0.01
1000327439,mx,0.16,0.16,0.16
1000327439,nl,0.285,0.36,0.21
1000327439,no,0.39999999999999997,0.59,0.21
1000327439,pl,0.21,0.21,0.21
1000327439,ro,0.21,0.21,0.21
1000327439,ru,0.21,0.21,0.21
1000327439,se,0.54,0.54,0.54
1000327439,ua,0.49,0.77,0.21
1000327439,us,0.43000000000000005,0.56,0.30
1000330626,at,0.13,0.21,0.05
1000330626,au,0.325,0.44,0.21
1000330626,be,0.12,0.21,0.03
1000330626,br,0.02,0.02,0.02
1000330626,ca,0.14,0.21,0.07
1000330626,ch,0.195,0.21,0.18
1000330626,de,0.11,0.21,0.01
1000330626,dk,0.11,0.21,0.01
1000330626,es,0.16,0.21,0.11
1000330626,fi,0.11,0.21,0.01
1000330626,fr,0.2,0.21,0.19
1000330626,gb,0.21,0.21,0.21
1000330626,ie,0.14,0.21,0.07
1000330626,it,0.21,0.21,0.21
1000330626,mx,0.25,0.25,0.25
1000330626,nl,0.135,0.21,0.06
1000330626,no,0.16499999999999998,0.21,0.12
1000330626,pl,0.11,0.21,0.01
1000330626,ro,0.21,0.21,0.21
1000330626,ru,0.11,0.21,0.01
1000330626,se,0.01,0.01,0.01
1000330626,ua,0.125,0.21,0.04
1000330626,us,0.22499999999999998,0.30,0.15
1000332182,at,0.21,0.21,0.21
1000332182,au,0.21,0.21,0.21
1000332182,be,0.21,0.21,0.21
1000332182,ca,0.21,0.21,0.21
1000332182,ch,0.21,0.21,0.21
1000332182,de,0.21,0.21,0.21
1000332182,dk,0.21,0.21,0.21
1000332182,es,0.21,0.21,0.21
1000332182,fi,0.21,0.21,0.21
1000332182,fr,0.21,0.21,0.21
1000332182,gb,0.21,0.21,0.21
1000332182,ie,0.21,0.21,0.21
1000332182,it,0.21,0.21,0.21
1000332182,nl,0.21,0.21,0.21
1000332182,no,0.21,0.21,0.21
1000332182,pl,0.21,0.21,0.21
1000332182,ro,0.21,0.21,0.21
1000332182,ru,0.21,0.21,0.21
1000332182,ua,0.21,0.21,0.21
1000332182,us,0.3,0.30,0.30
1000333532,at,0.15333333333333335,0.21,0.07
1000333532,au,0.10666666666666667,0.21,0.04
1000333532,be,0.18666666666666668,0.28,0.07
1000333532,br,0.07,0.07,0.07
1000333532,ca,0.45999999999999996,0.71,0.21
1000333532,ch,0.49666666666666665,1.21,0.07
1000333532,de,0.1075,0.21,0.01
1000333532,dk,0.155,0.21,0.10
1000333532,es,0.25,0.71,0.01
1000333532,fi,0.12,0.21,0.03
1000333532,fr,0.15999999999999998,0.35,0.01
1000333532,gb,0.1025,0.21,0.01
1000333532,ie,0.21250000000000002,0.56,0.01
1000333532,it,0.095,0.21,0.01
1000333532,mx,1.06,1.06,1.06
1000333532,nl,0.2866666666666666,0.58,0.07
1000333532,no,0.195,0.21,0.18
1000333532,pl,0.11,0.21,0.01
1000333532,ro,0.21,0.21,0.21
1000333532,ru,0.335,0.46,0.21
1000333532,se,0.59,0.59,0.59
1000333532,ua,0.8099999999999999,1.41,0.21
1000333532,us,0.475,0.65,0.30
1000334232,at,0.21,0.21,0.21
1000334232,au,0.265,0.39,0.14
1000334232,be,0.07500000000000001,0.14,0.01
1000334232,br,0.01,0.01,0.01
1000334232,ca,0.2,0.26,0.14
1000334232,ch,0.38,0.62,0.14
1000334232,de,0.05666666666666667,0.14,0.01
1000334232,dk,0.17,0.20,0.14
1000334232,es,0.11,0.18,0.01
1000334232,fi,0.445,0.75,0.14
1000334232,fr,0.14333333333333334,0.28,0.01
1000334232,gb,0.07,0.14,0.01
1000334232,ie,0.11,0.18,0.01
1000334232,it,0.05666666666666667,0.14,0.01
1000334232,mx,0.27,0.27,0.27
1000334232,nl,0.12000000000000001,0.14,0.10
1000334232,no,0.125,0.14,0.11
1000334232,pl,0.07500000000000001,0.14,0.01
1000334232,ro,0.14,0.14,0.14
1000334232,ru,0.14500000000000002,0.15,0.14
1000334232,se,0.14,0.14,0.14
1000334232,ua,0.195,0.25,0.14
1000334232,us,0.33999999999999997,0.38,0.30
1000335763,at,0.145,0.21,0.08
1000335763,au,0.29,0.37,0.21
1000335763,be,0.175,0.21,0.14
1000335763,br,0.04,0.04,0.04
1000335763,ca,0.185,0.21,0.16
1000335763,ch,0.11,0.21,0.01
1000335763,de,0.08333333333333333,0.21,0.01
1000335763,dk,0.125,0.21,0.04
1000335763,es,0.09000000000000001,0.21,0.01
1000335763,fi,0.21,0.21,0.21
1000335763,fr,0.11666666666666665,0.21,0.01
1000335763,gb,0.08,0.21,0.01
1000335763,ie,0.11,0.21,0.01
1000335763,it,0.08333333333333333,0.21,0.01
1000335763,mx,0.19,0.19,0.19
1000335763,nl,0.235,0.26,0.21
1000335763,no,0.13,0.21,0.05
1000335763,pl,0.12,0.21,0.03
1000335763,ro,0.21,0.21,0.21
1000335763,ru,0.215,0.22,0.21
1000335763,se,0.21,0.21,0.21
1000335763,ua,0.15,0.21,0.09
1000335763,us,0.44999999999999996,0.60,0.30
1000335841,at,0.12,0.21,0.03
1000335841,au,0.33999999999999997,0.47,0.21
1000335841,be,0.11,0.21,0.01
1000335841,br,0.02,0.02,0.02
1000335841,ca,0.215,0.22,0.21
1000335841,ch,0.24,0.27,0.21
1000335841,de,0.08,0.21,0.01
1000335841,dk,0.145,0.21,0.08
1000335841,es,0.08666666666666667,0.21,0.01
1000335841,fi,0.25,0.29,0.21
1000335841,fr,0.12333333333333334,0.21,0.01
1000335841,gb,0.08333333333333333,0.21,0.01
1000335841,ie,0.13,0.21,0.01
1000335841,it,0.08666666666666667,0.21,0.01
1000335841,mx,0.26,0.26,0.26
1000335841,nl,0.15,0.21,0.09
1000335841,no,0.20500000000000002,0.21,0.20
1000335841,pl,0.11499999999999999,0.21,0.02
1000335841,ro,0.21,0.21,0.21
1000335841,ru,0.15,0.21,0.09
1000335841,se,0.3,0.30,0.30
1000335841,ua,0.21,0.21,0.21
1000335841,us,0.32,0.34,0.30
1000336444,at,0.13,0.21,0.05
1000336444,au,0.11,0.21,0.01
1000336444,be,0.145,0.21,0.08
1000336444,br,0.01,0.01,0.01
1000336444,ca,0.185,0.21,0.16
1000336444,ch,0.22499999999999998,0.24,0.21
1000336444,de,0.21,0.21,0.21
1000336444,dk,0.11,0.21,0.01
1000336444,es,0.21,0.21,0.21
1000336444,fi,0.11,0.21,0.01
1000336444,fr,0.21,0.21,0.21
1000336444,gb,0.14,0.21,0.07
1000336444,ie,0.13,0.21,0.05
1000336444,it,0.21,0.21,0.21
1000336444,mx,0.16,0.16,0.16
1000336444,nl,0.145,0.21,0.08
1000336444,no,0.185,0.21,0.16
1000336444,pl,0.13,0.21,0.05
1000336444,ro,0.21,0.21,0.21
1000336444,ru,0.22,0.23,0.21
1000336444,se,0.14,0.14,0.14
1000336444,ua,0.15,0.21,0.09
1000336444,us,0.24,0.30,0.18
1000348240,at,0.13,0.21,0.05
1000348240,au,0.33999999999999997,0.47,0.21
1000348240,be,0.21,0.21,0.21
1000348240,br,0.01,0.01,0.01
1000348240,ca,0.16,0.21,0.11
1000348240,ch,0.26,0.31,0.21
1000348240,de,0.08666666666666667,0.21,0.01
1000348240,dk,0.265,0.32,0.21
1000348240,es,0.09000000000000001,0.21,0.01
1000348240,fi,0.18,0.21,0.15
1000348240,fr,0.13,0.21,0.01
1000348240,gb,0.08666666666666667,0.21,0.01
1000348240,ie,0.12333333333333334,0.21,0.01
1000348240,it,0.08,0.21,0.01
1000348240,mx,0.38,0.38,0.38
1000348240,nl,0.21,0.21,0.21
1000348240,no,0.24,0.27,0.21
1000348240,pl,0.21,0.21,0.21
1000348240,ro,0.21,0.21,0.21
1000348240,ru,0.175,0.21,0.14
1000348240,se,0.18,0.18,0.18
1000348240,ua,0.155,0.21,0.10
1000348240,us,0.345,0.39,0.30
1000349667,at,0.13,0.21,0.05
1000349667,au,0.195,0.21,0.18
1000349667,be,0.16499999999999998,0.21,0.12
1000349667,br,0.01,0.01,0.01
1000349667,ca,0.20500000000000002,0.21,0.20
1000349667,ch,0.11,0.21,0.01
1000349667,de,0.11,0.21,0.01
1000349667,dk,0.21,0.21,0.21
1000349667,es,0.12,0.21,0.03
1000349667,fi,0.175,0.21,0.14
1000349667,fr,0.12,0.21,0.03
1000349667,gb,0.12,0.21,0.03
1000349667,ie,0.125,0.21,0.04
1000349667,it,0.21,0.21,0.21
1000349667,mx,0.09,0.09,0.09
1000349667,nl,0.21,0.21,0.21
1000349667,no,0.11,0.21,0.01
1000349667,pl,0.12,0.21,0.03
1000349667,ro,0.21,0.21,0.21
1000349667,ru,0.145,0.21,0.08
1000349667,ua,0.11,0.21,0.01
1000349667,us,0.44499999999999995,0.59,0.30
1000353817,at,0.20500000000000002,0.21,0.20
1000353817,au,0.325,0.51,0.14
1000353817,be,0.21000000000000002,0.28,0.14
1000353817,br,0.03,0.03,0.03
