"id","hs_id","ota_code","property_id"
15519,150005845,"otel","117989"
15450,150005845,"htqk","131543"
15414,150005845,"htlp","153747"
15545,150005845,"sids","1814874"
15241,150005845,"agda","235676"
15343,150005845,"elvl","241164"
15168,150005845,"ebok","2535988"
15632,150005845,"expd","2535988"
15116,150005845,"ean","301619"
15188,150005845,"htls","301619"
15655,150005845,"snap","301619"
15486,150005845,"ltrm","306021"
15312,150005845,"ctrp","3100419"
15225,150005845,"ostr","7382626"
15393,150005845,"hrsd","759618"
15606,150005845,"htde","759618"
15295,150005845,"amom","91156"
15583,150005845,"ecbk","993825"
13337,150043183,"ean","1006034"
13498,150043183,"snap","1006034"
13312,150043183,"bkng","273733"
13347,150043183,"ebok","27516026"
13490,150043183,"expd","27516026"
13396,150043183,"amom","344913"
13354,150043183,"htls","881512832"
53273,150044247,"bkng","1198109"
53657,150044247,"sids","1847028"
53547,150044247,"htlp","305411"
53494,150044247,"elvl","315847"
53611,150044247,"ltrm","337471"
53294,150044247,"ean","403657"
53361,150044247,"htls","403657"
53782,150044247,"snap","403657"
53436,150044247,"agda","467392"
53463,150044247,"amom","485947"
53326,150044247,"ebok","4945468"
53759,150044247,"expd","4945468"
53394,150044247,"ostr","6358355"
53568,150044247,"htqk","699046"
53530,150044247,"hrsd","749459"
53734,150044247,"htde","749459"
53601,150044247,"last","803899"
53711,150044247,"ecbk","941497"
31829,150048823,"htqk","151926"
32080,150048823,"sids","1834363"
32128,150048823,"ecbk","183531"
31380,150048823,"agda","2230592"
31016,150048823,"bkng","2255044"
31636,150048823,"hrsd","260068"
32149,150048823,"htde","260068"
31601,150048823,"gtrm","266eac3c-7184-5141-b242-90ffd6107009"
31484,150048823,"elvl","2760200"
31692,150048823,"htlp","323341"
31065,150048823,"ean","343224"
31227,150048823,"htls","343224"
32318,150048823,"snap","343224"
31159,150048823,"ebok","3509538"
32243,150048823,"expd","3509538"
31774,150048823,"htqk","373117"
31880,150048823,"last","573336"
32104,150048823,"ecbk","575124"
31416,150048823,"amom","74509"
31240,150048823,"ostr","8438220"
49486,150055116,"otel","10e070"
49256,150055116,"htlp","114064"
49306,150055116,"htqk","144700"
48968,150055116,"agda","1922185"
49561,150055116,"sids","215796"
49098,150055116,"elvl","240939"
48795,150055116,"ebok","2410013"
49788,150055116,"expd","2410013"
49464,150055116,"ltrm","306036"
48670,150055116,"ean","330580"
48860,150055116,"htls","330580"
49835,150055116,"snap","330580"
49052,150055116,"amom","33426"
49207,150055116,"hrsd","410353"
49707,150055116,"htde","410353"
48883,150055116,"ostr","7523556"
48663,150055116,"bkng","98730"
49437,150055116,"last","98992"
49674,150055116,"ecbk","994323"
49391,150058672,"last","1012727"
49514,150058672,"otel","12cbcc"
49352,150058672,"htqk","149979"
49033,150058672,"amom","167104"
49586,150058672,"sids","1999016"
48979,150058672,"agda","286985"
49446,150058672,"ltrm","306063"
48770,150058672,"ebok","3297039"
49802,150058672,"expd","3297039"
49117,150058672,"elvl","332269"
48695,150058672,"ean","339784"
48856,150058672,"htls","339784"
49839,150058672,"snap","339784"
49203,150058672,"hrsd","619800"
49723,150058672,"htde","619800"
49183,150058672,"gtrm","634816f4-b047-5d98-aefd-42a04ea446c0"
48920,150058672,"ostr","7790909"
49666,150058672,"ecbk","994337"
46316,150059806,"htlp","141913"
46453,150059806,"ecbk","628361"
46461,150059806,"ecbk","628366"
46217,150059806,"amom","64423"
46278,150059806,"gtrm","77b5f964-a8d3-574c-bdc0-d0b673801733"
46139,150059806,"ostr","8502623"
49034,150067154,"amom","10521"
49523,150067154,"otel","10e0e0"
48773,150067154,"ebok","1339876"
49763,150067154,"expd","1339876"
49596,150067154,"sids","156953"
49314,150067154,"htqk","248381"
49229,150067154,"hrsd","376198"
49699,150067154,"htde","376198"
49447,150067154,"ltrm","399218"
48707,150067154,"ean","525810"
48808,150067154,"htls","525810"
49853,150067154,"snap","525810"
48911,150067154,"ostr","7524102"
49286,150067154,"htlp","90119"
49694,150067154,"ecbk","994350"
23158,150078205,"agda","1220384"
22920,150078205,"ebok","15606948"
23943,150078205,"expd","15606948"
22791,150078205,"bkng","1893845"
23330,150078205,"elvl","2834376"
22799,150078205,"bkng","3444477"
23566,150078205,"htqk","349178"
23676,150078205,"last","3573381"
23716,150078205,"ltrm","466369"
23232,150078205,"amom","466807"
23482,150078205,"htlp","484261"
23852,150078205,"spln","51704"
22838,150078205,"ean","612528"
22996,150078205,"htls","612528"
24059,150078205,"snap","612528"
23073,150078205,"ostr","8448869"
23437,150078205,"hrsd","866476"
23927,150078205,"htde","866476"
35141,150087651,"ean","124693"
35203,150087651,"htls","124693"
35502,150087651,"snap","124693"
35423,150087651,"sids","1273220"
35151,150087651,"ebok","21366"
35475,150087651,"expd","21366"
35394,150087651,"last","245895"
35251,150087651,"agda","3366911"
35331,150087651,"hrsd","4332"
35454,150087651,"htde","4332"
35095,150087651,"bkng","50861"
35367,150087651,"htqk","60190"
35287,150087651,"elvl","62233"
35348,150087651,"htlp","7085"
35237,150087651,"ostr","7572451"
35264,150087651,"amom","92580"
35311,150087651,"gtrm","d72de00c-43dc-5d1d-ac21-60f9704fd8fd"
15485,150124681,"last","1511416"
15431,150124681,"htqk","181040"
15528,150124681,"sids","1815728"
15421,150124681,"htlp","193244"
15270,150124681,"agda","2346991"
15303,150124681,"amom","248893"
15329,150124681,"elvl","2772682"
15201,150124681,"htls","394859"
15160,150124681,"ebok","4692458"
15636,150124681,"expd","4692458"
15211,150124681,"ostr","8453017"
15585,150124681,"ecbk","993127"
18489,150142727,"otel","12c3c3"
18231,150142727,"ebok","15080592"
18596,150142727,"expd","15080592"
18533,150142727,"sids","1822031"
18344,150142727,"elvl","258868"
18418,150142727,"htqk","276409"
18395,150142727,"htlp","306713"
18313,150142727,"amom","358172"
18374,150142727,"hrsd","445416"
18575,150142727,"htde","445416"
18476,150142727,"ltrm","448977"
18451,150142727,"last","456136"
18191,150142727,"ean","590994"
18260,150142727,"htls","590994"
18641,150142727,"snap","590994"
18266,150142727,"ostr","7793683"
18548,150142727,"ecbk","935324"
18558,150142727,"ecbk","935325"
18483,150159654,"otel","10c403"
18326,150159654,"amom","126188"
18427,150159654,"htqk","159646"
18518,150159654,"sids","1846862"
18458,150159654,"last","2625420"
18351,150159654,"elvl","307018"
18480,150159654,"ltrm","335011"
18246,150159654,"htls","356666"
18219,150159654,"ebok","3848217"
18609,150159654,"expd","3848217"
18368,150159654,"hrsd","445613"
18582,150159654,"htde","445613"
18278,150159654,"ostr","7479016"
18185,150159654,"bkng","86950"
18549,150159654,"ecbk","935358"
46245,150184058,"elvl","102978"
46058,150184058,"bkng","1059137"
46095,150184058,"ebok","11081920"
46508,150184058,"expd","11081920"
46324,150184058,"htlp","139167"
46371,150184058,"last","1486348"
46375,150184058,"last","1581944"
46172,150184058,"agda","1653657"
46252,150184058,"elvl","234968"
46329,150184058,"htqk","248628"
46340,150184058,"htqk","382470"
46397,150184058,"ltrm","425696"
46088,150184058,"ean","526289"
46112,150184058,"htls","526289"
46538,150184058,"snap","526289"
46477,150184058,"ecbk","628329"
46150,150184058,"ostr","6513679"
46223,150184058,"amom","70651"
57497,150205525,"ecbk","110457"
57472,150205525,"sids","1850788"
57217,150205525,"elvl","193939"
57089,150205525,"agda","2164574"
57343,150205525,"last","2636636"
57151,150205525,"amom","312461"
57256,150205525,"htlp","335312"
57302,150205525,"htqk","350673"
57059,150205525,"ostr","7745830"
51104,150230376,"elvl","106911"
50987,150230376,"agda","1267879"
51145,150230376,"gtrm","254b03b9-3113-55b7-bb46-7984e8ddc99b"
51326,150230376,"last","2628001"
51407,150230376,"ltrm","284089"
50736,150230376,"ean","287258"
50888,150230376,"htls","287258"
51710,150230376,"snap","287258"
51286,150230376,"htqk","290613"
50722,150230376,"bkng","3175932"
51242,150230376,"htlp","4122"
50663,150230376,"bkng","4218273"
51012,150230376,"amom","4948"
51579,150230376,"ecbk","671140"
51552,150230376,"ecbk","671141"
50833,150230376,"ebok","695877"
51678,150230376,"expd","695877"
50945,150230376,"ostr","7479799"
51196,150230376,"hrsd","88571"
51627,150230376,"htde","88571"
50665,150230376,"bkng","93369"
51473,150230376,"sids","966"
48734,150276634,"ebok","1337915"
49760,150276634,"expd","1337915"
49317,150276634,"htqk","253530"
49113,150276634,"elvl","2780149"
49431,150276634,"last","2798090"
49198,150276634,"hrsd","378504"
49702,150276634,"htde","378504"
49440,150276634,"ltrm","416238"
48686,150276634,"ean","538614"
48866,150276634,"htls","538614"
49857,150276634,"snap","538614"
49070,150276634,"amom","578764"
49592,150276634,"sids","670682"
48900,150276634,"ostr","8093291"
48903,150276634,"ostr","8460382"
49038,150276634,"amom","90702"
49654,150276634,"ecbk","994108"
46445,150305547,"sids","11083"
46354,150305547,"last","1535493"
46241,150305547,"elvl","184131"
46244,150305547,"elvl","209291"
46350,150305547,"htqk","330037"
46207,150305547,"amom","36868"
46133,150305547,"ostr","8493726"
46167,150305547,"agda","99096"
21187,150329122,"amom","157391"
21690,150329122,"sids","1861130"
21078,150329122,"agda","252063"
21214,150329122,"elvl","2736754"
21410,150329122,"htlp","321216"
21487,150329122,"htqk","347923"
21583,150329122,"last","3748577"
21344,150329122,"hrsd","763215"
21833,150329122,"htde","763215"
20983,150329122,"ostr","7802841"
21781,150329122,"ecbk","943631"
46435,150333021,"sids","119654"
46356,150333021,"last","186896"
46234,150333021,"elvl","234971"
46256,150333021,"elvl","2714140"
46398,150333021,"ltrm","322110"
46463,150333021,"ecbk","628333"
46175,150333021,"agda","76497"
46143,150333021,"ostr","8438167"
46351,150333021,"htqk","89447"
27981,150347597,"ecbk","164422"
26924,150347597,"bkng","1708716"
27908,150347597,"sids","1832945"
27687,150347597,"htqk","188030"
27811,150347597,"ltrm","254190"
27223,150347597,"agda","300449"
27593,150347597,"htlp","315210"
27748,150347597,"last","3625144"
27307,150347597,"amom","391260"
26959,150347597,"ean","406287"
27065,150347597,"htls","406287"
28166,150347597,"snap","406287"
27058,150347597,"ebok","5040269"
28083,150347597,"expd","5040269"
27436,150347597,"elvl","65775"
27195,150347597,"ostr","6905826"
27538,150347597,"hrsd","960117"
28044,150347597,"htde","960117"
27448,150347597,"gtrm","a788eab5-661d-5208-8e6f-e217ba180707"
18416,150352029,"htqk","151572"
18331,150352029,"amom","173467"
18299,150352029,"agda","2569758"
18452,150352029,"last","2632252"
18345,150352029,"elvl","2715304"
18402,150352029,"htlp","306025"
18464,150352029,"ltrm","334431"
18207,150352029,"ean","342613"
18238,150352029,"htls","342613"
18631,150352029,"snap","342613"
18224,150352029,"ebok","3483277"
18607,150352029,"expd","3483277"
18180,150352029,"bkng","352037"
18435,150352029,"htqk","371565"
18525,150352029,"sids","700422"
18288,150352029,"ostr","8491279"
18375,150352029,"hrsd","8866"
18592,150352029,"htde","8866"
18537,150352029,"ecbk","935363"
18538,150352029,"ecbk","935364"
46381,150364657,"last","1491622"
46192,150364657,"amom","36849"
46131,150364657,"ostr","8562674"
2297,150396503,"agda","1175801"
2281,150396503,"agda","1175851"
2140,150396503,"ebok","13198352"
2720,150396503,"expd","13198352"
2141,150396503,"ebok","13198453"
2721,150396503,"expd","13198453"
2074,150396503,"bkng","1655059"
2049,150396503,"bkng","1655165"
2617,150396503,"sids","1831146"
2503,150396503,"htqk","265241"
2501,150396503,"htqk","265247"
2373,150396503,"elvl","2769431"
2378,150396503,"elvl","2785928"
2533,150396503,"last","2877791"
2547,150396503,"last","2877792"
2652,150396503,"ecbk","389129"
2664,150396503,"ecbk","389143"
2586,150396503,"ltrm","436303"
2573,150396503,"ltrm","436306"
2335,150396503,"amom","441309"
2312,150396503,"amom","466011"
2333,150396503,"amom","476434"
2128,150396503,"ean","565476"
2219,150396503,"htls","565476"
2791,150396503,"snap","565476"
2124,150396503,"ean","565482"
2180,150396503,"htls","565482"
2792,150396503,"snap","565482"
2230,150396503,"ostr","6949939"
2242,150396503,"ostr","6949981"
2370,150396503,"elvl","82730"
2408,150396503,"gtrm","a5ef2757-d2df-5dcc-bcb5-6fd984bbdd72"
2394,150396503,"gtrm","a97b59dd-0fb6-46b0-b43e-5f85f98c390a"
49193,150406330,"hawy","0003.128d7fc0-d845-4f60-bed9-8d6493900fdf"
48977,150406330,"agda","1340277"
49566,150406330,"sids","1853329"
48644,150406330,"bkng","1914598"
49371,150406330,"last","2631425"
48754,150406330,"ebok","3051015"
49799,150406330,"expd","3051015"
49463,150406330,"ltrm","306052"
48861,150406330,"htls","334026"
49287,150406330,"htlp","337805"
49103,150406330,"elvl","338309"
49046,150406330,"amom","477676"
49323,150406330,"htqk","708535"
49216,150406330,"hrsd","759524"
49731,150406330,"htde","759524"
48944,150406330,"ostr","8456930"
49644,150406330,"ecbk","994293"
49688,150406330,"ecbk","994294"
23212,150420770,"amom","140072"
23790,150420770,"sids","1814995"
22773,150420770,"bkng","1859731"
23616,150420770,"last","1995781"
23448,150420770,"hrsd","204693"
23883,150420770,"htde","204693"
23282,150420770,"elvl","247099"
23168,150420770,"agda","286043"
23481,150420770,"htlp","330125"
23588,150420770,"htqk","349209"
23544,150420770,"htqk","368787"
22837,150420770,"ean","483805"
22973,150420770,"htls","483805"
24054,150420770,"snap","483805"
23488,150420770,"htlp","576001"
22964,150420770,"ebok","797166"
23988,150420770,"expd","797166"
23045,150420770,"ostr","8436924"
23387,150420770,"gtrm","b1f0baca-c53f-5176-b7b0-5cfc17d7b3b7"
38272,150435636,"hrsd","1078"
38720,150435636,"htde","1078"
38592,150435636,"otel","1099b0"
38065,150435636,"amom","118558"
37802,150435636,"ebok","17125746"
38797,150435636,"expd","17125746"
38094,150435636,"ctrp","2150545"
38464,150435636,"last","2503153"
38417,150435636,"htqk","353286"
38310,150435636,"htlp","6319"
37696,150435636,"ean","653270"
37821,150435636,"htls","653270"
38914,150435636,"snap","653270"
37646,150435636,"bkng","70340"
38104,150435636,"elvl","71109"
37924,150435636,"ostr","7495562"
38659,150435636,"sids","8658"
37982,150435636,"agda","9186"
38173,150435636,"gtrm","9b001554-e29c-599e-b2c6-8cb57b891d4d"
23547,150453910,"htqk","139159"
23361,150453910,"gtrm","1f94e318-b727-5206-9936-66bd0c08f9af"
23431,150453910,"hrsd","216043"
23885,150453910,"htde","216043"
23713,150453910,"ltrm","308410"
22890,150453910,"ean","319080"
22980,150453910,"htls","319080"
24043,150453910,"snap","319080"
23492,150453910,"htlp","330872"
22954,150453910,"ebok","48248"
23973,150453910,"expd","48248"
23139,150453910,"agda","50510"
23794,150453910,"sids","661280"
23103,150453910,"ostr","8436984"
23220,150453910,"amom","92167"
23622,150453910,"last","969071"
46403,150463359,"otel","149bdc"
46259,150463359,"elvl","15321275"
46427,150463359,"sids","1977402"
46342,150463359,"htqk","210056"
46391,150463359,"ltrm","322828"
46128,150463359,"htls","438071"
46193,150463359,"amom","443601"
46488,150463359,"ecbk","628493"
46102,150463359,"ebok","6406452"
46524,150463359,"expd","6406452"
46288,150463359,"hrsd","752888"
46502,150463359,"htde","752888"
46380,150463359,"last","795851"
46138,150463359,"ostr","8112507"
46447,150565623,"sids","2294154"
46230,150565623,"elvl","2810608"
46182,150565623,"agda","4833163"
46320,150565623,"htlp","61899"
46456,150565623,"ecbk","628279"
46208,150565623,"amom","70644"
46247,150572523,"elvl","199069"
46431,150572523,"sids","659217"
46240,150605187,"elvl","102822"
46379,150605187,"last","1509914"
46307,150605187,"htlp","190472"
46422,150605187,"sids","500922"
46478,150605187,"ecbk","628348"
46072,150605187,"ean","997715"
46542,150605187,"snap","997715"
13853,150623777,"last","13712"
13559,150623777,"bkng","3324077"
13739,150623777,"amom","36859"
53486,150675813,"elvl","15334099"
53592,150675813,"last","1681145"
53676,150675813,"sids","2439412"
53620,150675813,"ltrm","340186"
53306,150675813,"ean","469779"
53363,150675813,"htls","469779"
53797,150675813,"snap","469779"
53449,150675813,"amom","564752"
53559,150675813,"htqk","699057"
53531,150675813,"hrsd","753843"
53737,150675813,"htde","753843"
53387,150675813,"ostr","8450188"
53337,150675813,"ebok","8768625"
53773,150675813,"expd","8768625"
53686,150675813,"ecbk","941441"
46203,150725767,"amom","266029"
46293,150725767,"hrsd","463769"
46500,150725767,"htde","463769"
46149,150725767,"ostr","6485848"
46428,150774909,"sids","225009"
46197,150774909,"amom","251400"
46482,150774909,"ecbk","628686"
46410,150788877,"otel","13822c"
46239,150788877,"elvl","354210"
46189,150788877,"agda","404441"
46471,150788877,"ecbk","628452"
46297,450076186,"hrsd","127877"
46490,450076186,"htde","127877"
46341,550147261,"htqk","145850"
46430,550147261,"sids","218051"
46107,550147261,"ebok","3023148"
46520,550147261,"expd","3023148"
46393,550147261,"ltrm","322371"
46123,550147261,"htls","332638"
46370,550147261,"last","624227"
46163,550147261,"ostr","7727966"
49503,560054417,"otel","13936e"
49030,560054417,"amom","141497"
49551,560054417,"sids","1848818"
49258,560054417,"htlp","206910"
48741,560054417,"ebok","2530536"
49790,560054417,"expd","2530536"
49418,560054417,"last","2628899"
48689,560054417,"ean","295470"
48862,560054417,"htls","295470"
49829,560054417,"snap","295470"
49335,560054417,"htqk","350313"
48963,560054417,"agda","420539"
49239,560054417,"hrsd","437831"
49711,560054417,"htde","437831"
48938,560054417,"ostr","7729661"
49100,560054417,"elvl","79683"
49616,560054417,"ecbk","993280"
1313,560374669,"hawy","0004.57cdd852-1382-454f-a94c-703307a32362"
1403,560374669,"htqk","139158"
1231,560374669,"amom","140095"
1321,560374669,"hrsd","216028"
1552,560374669,"htde","216028"
1041,560374669,"bkng","2323318"
1431,560374669,"last","2630583"
1455,560374669,"ltrm","308414"
1085,560374669,"ean","319079"
1124,560374669,"htls","319079"
1624,560374669,"snap","319079"
1361,560374669,"htlp","331301"
1407,560374669,"htqk","379984"
1197,560374669,"agda","50509"
1274,560374669,"elvl","58580"
1531,560374669,"sids","660759"
1111,560374669,"ebok","692263"
1594,560374669,"expd","692263"
1156,560374669,"ostr","8436982"
1285,560374669,"gtrm","e2a4c5d5-14e0-50bf-b449-728853f99906"
49213,560559224,"hrsd","102117"
49697,560559224,"htde","102117"
49039,560559224,"amom","10470"
49533,560559224,"sids","126453"
48969,560559224,"agda","1348067"
48615,560559224,"bkng","1924405"
48678,560559224,"ean","196613"
48870,560559224,"htls","196613"
49819,560559224,"snap","196613"
49350,560559224,"htqk","350217"
49439,560559224,"ltrm","470805"
48791,560559224,"ebok","564721"
49808,560559224,"expd","564721"
49413,560559224,"last","6046"
49270,560559224,"htlp","6515"
49169,560559224,"gtrm","81f5e889-4437-5dec-a87a-8e37383d9f14"
48879,560559224,"ostr","8607697"
48918,560559224,"ostr","8630909"
49691,560559224,"ecbk","993610"
49671,560559224,"ecbk","993611"
49166,560559224,"gtrm","ebf2061b-4592-54b3-9e5b-3ae2e398c713"
46405,600028808,"otel","102b8f"
46265,600028808,"elvl","120656"
46338,600028808,"htqk","143242"
46365,600028808,"last","165540"
46421,600028808,"sids","218020"
46198,600028808,"amom","36877"
46284,600028808,"hrsd","378368"
46496,600028808,"htde","378368"
46301,600028808,"htlp","59783"
46473,600028808,"ecbk","628516"
46483,600028808,"ecbk","692444"
46179,600028808,"agda","76570"
46211,600068706,"amom","161119"
46437,600068706,"sids","2300022"
46248,600068706,"elvl","2747312"
46136,600068706,"ostr","6333750"
46093,650087566,"ebok","1701220"
46516,650087566,"expd","1701220"
46420,650087566,"sids","1857072"
46081,650087566,"ean","256822"
46110,650087566,"htls","256822"
46533,650087566,"snap","256822"
46261,650087566,"elvl","2738573"
46213,650087566,"amom","409262"
46057,650087566,"bkng","4240881"
46487,650087566,"ecbk","628360"
46310,650087566,"htlp","78994"
46299,650087566,"htlp","78998"
44660,690000012,"otel","10000b"
43814,690000012,"bkng","10024"
44162,690000012,"amom","10614"
44093,690000012,"agda","119107"
43825,690000012,"ean","122158"
43993,690000012,"htls","122158"
44987,690000012,"snap","122158"
44773,690000012,"sids","17082"
44344,690000012,"hrsd","171378"
44851,690000012,"htde","171378"
43869,690000012,"ebok","21414"
44938,690000012,"expd","21414"
44336,690000012,"gtrm","236c8561-74f6-4db6-9c8a-3f9458c4ec97"
44643,690000012,"ltrm","245616"
44563,690000012,"last","3960713"
44424,690000012,"htlp","54377"
44480,690000012,"htqk","58965"
44838,690000012,"ecbk","717594"
44285,690000012,"elvl","73720"
44071,690000012,"ostr","7563878"
44212,690000012,"ctrp","776411"
44795,690000012,"nhtl","NLNH.GALAX"
44684,690000016,"otel","100010"
43767,690000016,"bkng","10031"
43830,690000016,"ean","106194"
43941,690000016,"htls","106194"
44981,690000016,"snap","106194"
43887,690000016,"ebok","1210274"
44918,690000016,"expd","1210274"
44173,690000016,"amom","137054"
44780,690000016,"sids","17129"
44621,690000016,"ltrm","192623"
44560,690000016,"last","2513059"
44398,690000016,"hrsd","34012"
44865,690000016,"htde","34012"
44283,690000016,"elvl","36031"
44814,690000016,"ecbk","426498"
44472,690000016,"htqk","51495"
44101,690000016,"agda","5484"
44414,690000016,"htlp","5885"
44327,690000016,"gtrm","631c49b7-8fd1-4a87-9197-4b5e4bd4560a"
44595,690000016,"last","637024"
44017,690000016,"ostr","7563873"
12732,690000037,"otel","100025"
12291,690000037,"bkng","10064"
12439,690000037,"agda","11269"
12513,690000037,"elvl","155839"
12696,690000037,"ltrm","179088"
12770,690000037,"sids","1872231"
12669,690000037,"last","1915771"
12374,690000037,"htls","282936"
12664,690000037,"last","3405896"
12580,690000037,"hrsd","365547"
12818,690000037,"htde","365547"
12763,690000037,"sids","405389"
12339,690000037,"ebok","46340"
12854,690000037,"expd","46340"
12603,690000037,"htlp","48623"
12800,690000037,"ecbk","717599"
12425,690000037,"ostr","7563806"
12648,690000037,"htqk","82980"
12466,690000037,"amom","98492"
12561,690000037,"gtrm","c55f6a03-a8ec-53ff-a406-0ef9e61d14cb"
44712,690000051,"otel","100033"
43782,690000051,"bkng","10082"
43827,690000051,"ean","119262"
43967,690000051,"htls","119262"
44983,690000051,"snap","119262"
44830,690000051,"ecbk","126476"
44735,690000051,"sids","17163"
44357,690000051,"hrsd","18211"
44852,690000051,"htde","18211"
43908,690000051,"ebok","19218"
44935,690000051,"expd","19218"
44131,690000051,"agda","1939"
44089,690000051,"agda","2365871"
44590,690000051,"last","2516464"
44789,690000051,"spln","33272"
44527,690000051,"htqk","57556"
44223,690000051,"elvl","73394"
44044,690000051,"ostr","7563820"
44163,690000051,"amom","78340"
44449,690000051,"htlp","9075"
44301,690000051,"gtrm","9a75ba00-4e30-5475-a751-f7399a60570e"
44669,690000056,"otel","100038"
43743,690000056,"bkng","10087"
44350,690000056,"hrsd","10372"
44848,690000056,"htde","10372"
44125,690000056,"agda","11499"
44278,690000056,"elvl","119035"
43838,690000056,"ean","127286"
43966,690000056,"htls","127286"
44988,690000056,"snap","127286"
44580,690000056,"last","2648479"
43860,690000056,"ebok","48725"
44959,690000056,"expd","48725"
44422,690000056,"htlp","5787"
44526,690000056,"htqk","61444"
44065,690000056,"ostr","7563817"
44183,690000056,"amom","78339"
44635,690000056,"ltrm","87516"
44786,690000056,"sids","99494"
44316,690000056,"gtrm","f3a31173-1169-5887-9416-276e26b5e3db"
44288,690000073,"gtrm","09569e32-1420-5826-8fe6-0102e7325452"
44676,690000073,"otel","100048"
43795,690000073,"bkng","10107"
44282,690000073,"elvl","155829"
44749,690000073,"sids","200561"
44400,690000073,"hrsd","215379"
44855,690000073,"htde","215379"
44549,690000073,"last","2513929"
43904,690000073,"ebok","2785481"
44943,690000073,"expd","2785481"
44436,690000073,"htlp","295062"
44628,690000073,"ltrm","297783"
43946,690000073,"htls","330475"
44525,690000073,"htqk","382815"
44118,690000073,"agda","42450"
44036,690000073,"ostr","7563829"
44181,690000073,"amom","98500"
12743,690000074,"otel","100049"
12289,690000074,"bkng","10108"
12441,690000074,"agda","11274"
12330,690000074,"ean","124614"
12368,690000074,"htls","124614"
12872,690000074,"snap","124614"
12793,690000074,"ecbk","126543"
12477,690000074,"amom","141409"
12524,690000074,"elvl","155698"
12781,690000074,"sids","200642"
12590,690000074,"hrsd","2097"
12810,690000074,"htde","2097"
12498,690000074,"ctrp","2114423"
12676,690000074,"last","2416275"
12706,690000074,"ltrm","290090"
12638,690000074,"htqk","60160"
12418,690000074,"ostr","7563826"
12337,690000074,"ebok","8096"
12863,690000074,"expd","8096"
12616,690000074,"htlp","8826"
12552,690000074,"gtrm","c95fe8bf-114d-5325-86a0-13468799dc59"
12725,690000126,"otel","10007c"
12290,690000126,"bkng","10174"
12475,690000126,"amom","10584"
12434,690000126,"agda","119086"
12318,690000126,"ean","163081"
12377,690000126,"htls","163081"
12879,690000126,"snap","163081"
12775,690000126,"sids","17020"
12617,690000126,"htlp","17527"
12675,690000126,"last","2415586"
12784,690000126,"spln","32449"
12573,690000126,"hrsd","34244"
12817,690000126,"htde","34244"
12352,690000126,"ebok","41004"
12852,690000126,"expd","41004"
12559,690000126,"gtrm","69ec32c8-0d42-5698-a3d7-8fc5a9eb8083"
12653,690000126,"htqk","71403"
12516,690000126,"elvl","73446"
12427,690000126,"ostr","7564016"
12700,690000126,"ltrm","91625"
12740,690000135,"otel","100085"
12305,690000135,"bkng","10184"
12353,690000135,"ebok","1177"
12837,690000135,"expd","1177"
12328,690000135,"ean","124624"
12389,690000135,"htls","124624"
12873,690000135,"snap","124624"
12799,690000135,"ecbk","126510"
12757,690000135,"sids","17127"
12503,690000135,"ctrp","2139041"
12703,690000135,"ltrm","233556"
12686,690000135,"last","268553"
12519,690000135,"elvl","34170"
12461,690000135,"amom","42877"
12430,690000135,"agda","47979"
12577,690000135,"hrsd","495"
12822,690000135,"htde","495"
12622,690000135,"htlp","5883"
12628,690000135,"htqk","60167"
12426,690000135,"ostr","7563910"
12563,690000135,"gtrm","f3a2d4d3-08b5-4eb2-99ce-127fe0fc8738"
44661,690000141,"otel","10008b"
43783,690000141,"bkng","10192"
44378,690000141,"hrsd","11600"
44849,690000141,"htde","11600"
44083,690000141,"agda","119055"
44827,690000141,"ecbk","126515"
44737,690000141,"sids","17026"
44420,690000141,"htlp","17533"
44618,690000141,"ltrm","178644"
43840,690000141,"ean","282834"
43989,690000141,"htls","282834"
45001,690000141,"snap","282834"
44586,690000141,"last","42679"
44297,690000141,"gtrm","46571660-4404-5724-a460-c1ec13dba98f"
43897,690000141,"ebok","6412"
44969,690000141,"expd","6412"
44481,690000141,"htqk","710079"
44257,690000141,"elvl","73449"
44016,690000141,"ostr","7563934"
44305,690000141,"gtrm","7cc247d8-e4fe-5ff7-aaf9-dd1cd1ed6903"
44156,690000141,"amom","98508"
12728,690000160,"otel","10009e"
12283,690000160,"bkng","10215"
12449,690000160,"agda","11258"
12751,690000160,"sids","17115"
12712,690000160,"ltrm","180705"
12325,690000160,"ean","200999"
12393,690000160,"htls","200999"
12882,690000160,"snap","200999"
12762,690000160,"sids","2294965"
12753,690000160,"sids","2294966"
12531,690000160,"elvl","269389"
12660,690000160,"last","326449"
12572,690000160,"hrsd","43110"
12821,690000160,"htde","43110"
12558,690000160,"gtrm","47f498c2-5396-4376-b737-eaff430dac1c"
12612,690000160,"htlp","5794"
12405,690000160,"ostr","7563945"
12343,690000160,"ebok","788010"
12862,690000160,"expd","788010"
12637,690000160,"htqk","83079"
12476,690000160,"amom","98512"
12738,690000182,"otel","1000b4"
12297,690000182,"bkng","10249"
12605,690000182,"htlp","105833"
12674,690000182,"last","1077462"
12354,690000182,"ebok","1130523"
12836,690000182,"expd","1130523"
12796,690000182,"ecbk","126592"
12782,690000182,"sids","231479"
12752,690000182,"sids","2486467"
12657,690000182,"last","2627278"
12396,690000182,"htls","282930"
12704,690000182,"ltrm","297746"
12585,690000182,"hrsd","34236"
12816,690000182,"htde","34236"
12447,690000182,"agda","50769"
12636,690000182,"htqk","710085"
